query,recipe_id,recipe_name,url
chicken wings,26435,Roasted Potatoes,https://www.food.com/recipe/roasted-potatoes-26477
chicken wings,45618,Buffalo Shrimp,https://www.food.com/recipe/buffalo-shrimp-371739
chicken wings,37496,Thai Sweet Chili Sauce,https://www.food.com/recipe/thai-sweet-chili-sauce-512001
chicken wings,1512,Amazing Taco Seasoning,https://www.food.com/recipe/amazing-taco-seasoning-244839
chicken wings,16951,Pool Party Cake,https://www.food.com/recipe/pool-party-cake-535931
chicken wings,10814,Ancho Chile and Citrus Ketchup,https://www.food.com/recipe/ancho-chile-and-citrus-ketchup-98670
chicken wings,1119,Polish Angel Wings-Chrusciki,https://www.food.com/recipe/polish-angel-wings-chrusciki-359778
chicken wings,34606,Bugwiches,https://www.food.com/recipe/bugwiches-148
chicken wings,47492,Lunenburg Sauerkraut Dressing (For Turkey),https://www.food.com/recipe/lunenburg-sauerkraut-dressing-for-turkey-336691
chicken wings,1853,Rotisserie  Turkey,https://www.food.com/recipe/rotisserie-turkey-295908
chicken wings,24050,Hungarian Angel Wing Fry Cookies (Csoroge),https://www.food.com/recipe/hungarian-angel-wing-fry-cookies-csoroge-5140
chicken wings,25556,Maple Orange Cornish Hens,https://www.food.com/recipe/maple-orange-cornish-hens-336610
chicken wings,390,Copycat Franks Red Hot Sauce,https://www.food.com/recipe/copycat-franks-red-hot-sauce-494182
chicken wings,38756,Game Hens With Pesto Rub and Roasted Potatoes,https://www.food.com/recipe/game-hens-with-pesto-rub-and-roasted-potatoes-491103
chicken wings,16766,Beans that Aren't Quite Refries  &quot;Winging It&quot; Style,https://www.food.com/recipe/beans-that-arent-quite-refries-winging-it-style-75797
chicken wings,5136,Unknownchef86's Microwave Soft Vanilla Caramels,https://www.food.com/recipe/unknownchef86s-microwave-soft-vanilla-caramels-149205
chicken wings,18921,Hungarian Deep-Fried Angel Wing Cookies (Csoroge),https://www.food.com/recipe/hungarian-deep-fried-angel-wing-cookies-csoroge-162154
chicken wings,22024,Poached Chicken Breast  (Crock Pot),https://www.food.com/recipe/poached-chicken-breast-crock-pot-286497
chicken wings,48900,Kimbell Museum Southwest Chicken Soup,https://www.food.com/recipe/kimbell-museum-southwest-chicken-soup-309181
chicken wings,37682,Crock Pot Chicken and Gravy,https://www.food.com/recipe/crock-pot-chicken-and-gravy-509763
chicken wings,52883,Fig and Chicken Yakitori,https://www.food.com/recipe/fig-and-chicken-yakitori-217719
chicken wings,32768,Chicken   Leeks and Spinach,https://www.food.com/recipe/chicken-leeks-and-spinach-236851
chicken wings,10886,Low Carb Balsamic Chicken,https://www.food.com/recipe/low-carb-balsamic-chicken-71748
chicken wings,43468,Chicken Salsa Soup,https://www.food.com/recipe/chicken-salsa-soup-408421
chicken wings,20838,BBQ Pulled Chicken Sandwiches,https://www.food.com/recipe/bbq-pulled-chicken-sandwiches-395805
chicken wings,46186,Cream of Chicken With Rice on Toast,https://www.food.com/recipe/cream-of-chicken-with-rice-on-toast-361167
chicken wings,14438,One Dish Chicken Supper,https://www.food.com/recipe/one-dish-chicken-supper-191080
chicken wings,29245,Down-Home Chicken &amp; Noodles,https://www.food.com/recipe/down-home-chicken-noodles-328991
chicken wings,14637,Low Fat Chicken and Dumplings,https://www.food.com/recipe/low-fat-chicken-and-dumplings-321721
chicken wings,47270,Low Carb Chicken Soup,https://www.food.com/recipe/low-carb-chicken-soup-340531
chicken wings,30387,Seasoned Chicken with Soup Gravy,https://www.food.com/recipe/seasoned-chicken-with-soup-gravy-73864
chicken wings,27068,Grandma D's Chicken Noodle Soup,https://www.food.com/recipe/grandma-ds-chicken-noodle-soup-205226
chicken wings,57052,Spicy Chicken and White Bean Soup,https://www.food.com/recipe/spicy-chicken-and-white-bean-soup-102884
chicken wings,24673,Green Enchilada Chicken Filler,https://www.food.com/recipe/green-enchilada-chicken-filler-418332
chicken wings,45057,Crock Pot Fiesta Chicken,https://www.food.com/recipe/crock-pot-fiesta-chicken-381478
chicken wings,9309,Pepper Glazed Cajun Chicken,https://www.food.com/recipe/pepper-glazed-cajun-chicken-217193
chicken wings,12258,Crunchy Chicken and Rice Casserole,https://www.food.com/recipe/crunchy-chicken-and-rice-casserole-282874
chicken wings,9976,Easy Crockpot Chicken and Dressing,https://www.food.com/recipe/easy-crockpot-chicken-and-dressing-452207
chicken wings,33320,Southwest Chicken,https://www.food.com/recipe/southwest-chicken-273467
chicken wings,13524,Strawberry Spinach Salad With Chicken Breast,https://www.food.com/recipe/strawberry-spinach-salad-with-chicken-breast-422553
chicken wings,33913,Crispy Oven Fried Mexican Chicken,https://www.food.com/recipe/crispy-oven-fried-mexican-chicken-119889
chicken wings,18576,Chicken Breast With Creamy Mushroom Sauce,https://www.food.com/recipe/chicken-breast-with-creamy-mushroom-sauce-302952
chicken wings,32130,Green Chili Chicken,https://www.food.com/recipe/green-chili-chicken-150260
chicken wings,44478,Ham and Mushroom Stuffed Chicken,https://www.food.com/recipe/ham-and-mushroom-stuffed-chicken-39133
chicken wings,20628,Authentic Chicken Marsala,https://www.food.com/recipe/authentic-chicken-marsala-211263
chicken wings,562,Greek Lemon Chicken Soup,https://www.food.com/recipe/greek-lemon-chicken-soup-139902
chicken wings,25310,Lemon Chicken,https://www.food.com/recipe/lemon-chicken-359170
chicken wings,3033,Chicken Cordon Bleu,https://www.food.com/recipe/chicken-cordon-bleu-10163
chicken wings,7468,Honey Chicken Thighs,https://www.food.com/recipe/honey-chicken-thighs-296274
chicken wings,29361,Apricot Chicken,https://www.food.com/recipe/apricot-chicken-49938
chicken wings,32528,Crunchy No-Fry Chicken,https://www.food.com/recipe/crunchy-no-fry-chicken-59479
chicken wings,1093,Spicy Honey-Brushed Chicken Thighs,https://www.food.com/recipe/spicy-honey-brushed-chicken-thighs-214534
chicken wings,21126,Shredded Mexican Chicken,https://www.food.com/recipe/shredded-mexican-chicken-105598
chicken wings,39946,Esther's Chicken Soup,https://www.food.com/recipe/esthers-chicken-soup-468315
chicken wings,34709,Mysterious Chicken's Grilled Chicken,https://www.food.com/recipe/mysterious-chickens-grilled-chicken-98210
chicken wings,28834,Chicken Breasts w/Sun-Dried Tomato and Garlic,https://www.food.com/recipe/chicken-breasts-w-sun-dried-tomato-and-garlic-29524
chicken wings,21791,Creamed Chicken and Corn Soup,https://www.food.com/recipe/creamed-chicken-and-corn-soup-352800
chicken wings,27560,Smothered Chicken Sandwich,https://www.food.com/recipe/smothered-chicken-sandwich-161663
chicken wings,30699,Crock Pot Mexican Chicken and Spanish Rice,https://www.food.com/recipe/crock-pot-mexican-chicken-and-spanish-rice-435997
chicken wings,38475,Quick Chicken Parmesan,https://www.food.com/recipe/quick-chicken-parmesan-495889
chicken wings,3120,Chicken Tortilla Soup (Quick),https://www.food.com/recipe/chicken-tortilla-soup-quick-75786
chicken wings,55487,Marge's Chicken and Noodles,https://www.food.com/recipe/marges-chicken-and-noodles-150696
chicken wings,18809,Rachel's Chicken Soup,https://www.food.com/recipe/rachels-chicken-soup-218831
chicken wings,28380,Herb Baked Chicken Breasts,https://www.food.com/recipe/herb-baked-chicken-breasts-263096
chicken wings,34702,White Sherry Chicken,https://www.food.com/recipe/white-sherry-chicken-98529
chicken wings,31611,Mommy's Candy Chicken,https://www.food.com/recipe/mommys-candy-chicken-241515
chicken wings,55729,Chunky Chicken Soup Ala Rick,https://www.food.com/recipe/chunky-chicken-soup-ala-rick-144007
chicken wings,51110,Chicken and Spinach Wild Rice Soup,https://www.food.com/recipe/chicken-and-spinach-wild-rice-soup-259734
chicken wings,26719,Stuffed Chicken Breasts,https://www.food.com/recipe/stuffed-chicken-breasts-237909
chicken wings,410,Tarragon Chicken Casserole,https://www.food.com/recipe/tarragon-chicken-casserole-31078
chicken wings,27851,Steeped Chicken,https://www.food.com/recipe/steeped-chicken-135904
chicken wings,16559,Baked Taco Chicken Fingers,https://www.food.com/recipe/baked-taco-chicken-fingers-532999
chicken wings,56776,Grilled Summer Spice Chicken,https://www.food.com/recipe/grilled-summer-spice-chicken-113430
chicken wings,15906,Rosemary Chicken With Apples and Onions,https://www.food.com/recipe/rosemary-chicken-with-apples-and-onions-155675
chicken wings,52990,Tasty BBQ Sauce for Chicken or Ribs,https://www.food.com/recipe/tasty-bbq-sauce-for-chicken-or-ribs-214926
chicken wings,19097,Low Carb breaded Chicken,https://www.food.com/recipe/low-carb-breaded-chicken-76865
roasted beef,8505,The Best Oven Roasted Beef Ever!,https://www.food.com/recipe/the-best-oven-roasted-beef-ever-448114
roasted beef,23010,Roast Beef Salad,https://www.food.com/recipe/roast-beef-salad-44435
roasted beef,19943,Rotisserie Beef Roast,https://www.food.com/recipe/rotisserie-beef-roast-160136
roasted beef,2227,Easy Slow Cooker Roast Beef Sandwiches,https://www.food.com/recipe/easy-slow-cooker-roast-beef-sandwiches-184516
roasted beef,3781,8 Hour Beef Roast,https://www.food.com/recipe/8-hour-beef-roast-180945
roasted beef,50280,Special Beef,https://www.food.com/recipe/special-beef-279106
roasted beef,19295,Slow Cooker Beef Roast,https://www.food.com/recipe/slow-cooker-beef-roast-217520
roasted beef,6227,Crock Pot Pepperoncini Beef Roast,https://www.food.com/recipe/crock-pot-pepperoncini-beef-roast-103500
roasted beef,24785,Beef Roast!,https://www.food.com/recipe/beef-roast-409015
roasted beef,23204,A Different Roast Beef Sandwich,https://www.food.com/recipe/a-different-roast-beef-sandwich-110234
roasted beef,75,Perfect Pot Roast (Slow-Cooker),https://www.food.com/recipe/perfect-pot-roast-slow-cooker-239829
roasted beef,2371,Spicy Bistro Steak Subs,https://www.food.com/recipe/spicy-bistro-steak-subs-16948
roasted beef,4670,Mahogany Beef,https://www.food.com/recipe/mahogany-beef-108093
roasted beef,40333,Campbell's French Dip Sandwiches,https://www.food.com/recipe/campbells-french-dip-sandwiches-461244
roasted beef,49949,Southwestern Pot Roast,https://www.food.com/recipe/southwestern-pot-roast-286858
roasted beef,242,Shredded Beef for Tacos or Burritos,https://www.food.com/recipe/shredded-beef-for-tacos-or-burritos-228102
roasted beef,40131,Oktoberfest Savory Pot Roast,https://www.food.com/recipe/oktoberfest-savory-pot-roast-465139
roasted beef,10519,Maple-Glazed Roast Beef,https://www.food.com/recipe/maple-glazed-roast-beef-73387
roasted beef,42951,Roy Rogers Regular Roast Beef Sandwich,https://www.food.com/recipe/roy-rogers-regular-roast-beef-sandwich-417037
roasted beef,55605,Roast Beef With Horseradish Potatoes,https://www.food.com/recipe/roast-beef-with-horseradish-potatoes-147197
roasted beef,192,French Dip Roast Beef for the Crock Pot,https://www.food.com/recipe/french-dip-roast-beef-for-the-crock-pot-103403
roasted beef,1071,Italian Beef in the Crock Pot,https://www.food.com/recipe/italian-beef-in-the-crock-pot-62180
roasted beef,44531,Olive Garden Chianti Braised Short Ribs for Roast,https://www.food.com/recipe/olive-garden-chianti-braised-short-ribs-for-roast-390675
roasted beef,6798,Better Than Mom's Pot Roast,https://www.food.com/recipe/better-than-moms-pot-roast-395416
roasted beef,38643,Dad's Dill Pickle Roast,https://www.food.com/recipe/dads-dill-pickle-roast-492875
roasted beef,33154,Slow Cooker Pot Roast,https://www.food.com/recipe/slow-cooker-pot-roast-393592
roasted beef,7557,Snappy Barbecue Beef Sandwiches,https://www.food.com/recipe/snappy-barbecue-beef-sandwiches-104469
roasted beef,14162,Basic Beef Stew,https://www.food.com/recipe/basic-beef-stew-135708
roasted beef,37703,Perfect Pot Roast in a Bag,https://www.food.com/recipe/perfect-pot-roast-in-a-bag-509338
roasted beef,36766,BBQ Roast Beef,https://www.food.com/recipe/bbq-roast-beef-523427
roasted beef,26548,Roast Beef Sandwiches With Caramelized Onion,https://www.food.com/recipe/roast-beef-sandwiches-with-caramelized-onion-253856
roasted beef,33426,Spicy Beef Sandwich,https://www.food.com/recipe/spicy-beef-sandwich-19786
roasted beef,33169,Crock Pot Roast,https://www.food.com/recipe/crock-pot-roast-379046
roasted beef,37584,Wine Tender Roast,https://www.food.com/recipe/wine-tender-roast-510852
roasted beef,24029,Crockpot Venison Roast,https://www.food.com/recipe/crockpot-venison-roast-522655
roasted beef,19145,Unknownchef86's Chipotle Pulled Pork  Chicken or Beef,https://www.food.com/recipe/unknownchef86s-chipotle-pulled-pork-chicken-or-beef-101155
roasted beef,24574,Picante Roast Beef Sandwich With Garlic  Lime  and Green Chile,https://www.food.com/recipe/picante-roast-beef-sandwich-with-garlic-lime-and-green-chile-431221
roasted beef,67,Shirley's Perfect Rare Roast Beef,https://www.food.com/recipe/shirleys-perfect-rare-roast-beef-238069
roasted beef,12462,Tender Roast Beef Hash,https://www.food.com/recipe/roast-beef-hash-244060
roasted beef,7899,Crock Pot French Dip Sandwiches,https://www.food.com/recipe/crock-pot-french-dip-sandwiches-285013
roasted beef,34871,Roast Beef Roll-Ups,https://www.food.com/recipe/roast-beef-roll-ups-92677
roasted beef,16836,Zesty French Dip,https://www.food.com/recipe/zesty-french-dip-540099
roasted beef,39355,Roast Beef Wraps With Horseradish Coleslaw,https://www.food.com/recipe/roast-beef-wraps-with-horseradish-coleslaw-479647
roasted beef,13820,Turkey Manhattan,https://www.food.com/recipe/turkey-manhattan-243845
roasted beef,17317,I-Forgot-To-Thaw-The-Roast Beef!,https://www.food.com/recipe/i-forgot-to-thaw-the-roast-beef-524035
roasted beef,19219,James Beard's Yorkshire Pudding,https://www.food.com/recipe/james-beards-yorkshire-pudding-41336
roasted beef,13809,Ww 6 Points - Roast Beef Sandwiches With Caramelized Onions,https://www.food.com/recipe/ww-6-points-roast-beef-sandwiches-with-caramelized-onions-247928
roasted beef,146,Crock-Pot Beef Roast,https://www.food.com/recipe/crock-pot-beef-roast-384905
roasted beef,2533,Uncle Bill's French Dip and Roast Beef Sandwich,https://www.food.com/recipe/uncle-bills-french-dip-and-roast-beef-sandwich-109969
roasted beef,50241,Chili With Roasted Garlic,https://www.food.com/recipe/chili-with-roasted-garlic-280057
roasted beef,37387,Sunday Best Roast Beef With Pan Gravy,https://www.food.com/recipe/sunday-best-roast-beef-with-pan-gravy-513790
roasted beef,54022,Chunky Beef Chili With Black Beans,https://www.food.com/recipe/chunky-beef-chili-with-black-beans-188747
roasted beef,34696,Beef Izzo,https://www.food.com/recipe/beef-izzo-98441
roasted beef,41672,Rako's Thai Beef Salad V.1,https://www.food.com/recipe/rakos-thai-beef-salad-v-1-437327
roasted beef,29382,Crock Pot BBQ - Easy,https://www.food.com/recipe/crock-pot-bbq-easy-327378
roasted beef,19740,No Fail Crock Pot Beef Stew,https://www.food.com/recipe/no-fail-crock-pot-beef-stew-105817
roasted beef,51572,Patrick's Meat Rub (Beef),https://www.food.com/recipe/patricks-meat-rub-beef-249200
roasted beef,28788,Crock Pot Italian Roast Beef,https://www.food.com/recipe/crock-pot-italian-roast-beef-32958
roasted beef,11076,Balsamic Beef Roast for Slow Cooking,https://www.food.com/recipe/balsamic-beef-roast-for-slow-cooking-487358
roasted beef,32341,Beef Soup With Egg Noodles,https://www.food.com/recipe/beef-soup-with-egg-noodles-11842
roasted beef,28651,Vegetable Beef Soup,https://www.food.com/recipe/vegetable-beef-soup-45850
roasted beef,6440,Grannydragon's Pot Roast in Peach Juice,https://www.food.com/recipe/grannydragons-pot-roast-in-peach-juice-279215
roasted beef,37554,Pantry Pot Roast,https://www.food.com/recipe/pantry-pot-roast-511155
roasted beef,36361,Irish Glazed Corned Beef Brisket,https://www.food.com/recipe/irish-glazed-corned-beef-brisket-530763
roasted beef,9522,Red-Eye Beef Roast,https://www.food.com/recipe/red-eye-beef-roast-141547
roasted beef,32446,Beef Horseradish Crostini,https://www.food.com/recipe/beef-horseradish-crostini-102297
roasted beef,1531,Beef Noodle Soup,https://www.food.com/recipe/beef-noodle-soup-258448
roasted beef,21768,Irish Pot Roast,https://www.food.com/recipe/irish-pot-roast-362523
roasted beef,17418,TEXAS-STYLE CHIPOTLE BEEF RUB,https://www.food.com/recipe/texas-style-chipotle-beef-rub-518649
roasted beef,5190,Mom's Beef Roast,https://www.food.com/recipe/moms-beef-roast-42883
roasted beef,25930,Frenchy Oniony Sandwich,https://www.food.com/recipe/frenchy-oniony-sandwich-306926
roasted beef,22804,Pot Roast with Mushroom Sauce,https://www.food.com/recipe/pot-roast-with-mushroom-sauce-80490
roasted beef,7981,Danish Red Cabbage,https://www.food.com/recipe/danish-red-cabbage-89154
roasted beef,40057,Savory Onion Pot Roast,https://www.food.com/recipe/savory-onion-pot-roast-466534
roasted beef,15240,Shredded Beef for Tacos,https://www.food.com/recipe/shredded-beef-for-tacos-419787
roasted beef,47883,&quot;schmeer&quot; for Roasts,https://www.food.com/recipe/schmeer-for-roasts-329118
roasted beef,29491,Foolproof Roast Beef and Vegetable,https://www.food.com/recipe/foolproof-roast-beef-and-vegetable-25698
roasted beef,37590,French Dip,https://www.food.com/recipe/french-dip-510854
roasted beef,947,Red Wine Crock Pot Roast,https://www.food.com/recipe/red-wine-crock-pot-roast-64811
roasted beef,28847,Slow Cooker Barbecue Beef,https://www.food.com/recipe/slow-cooker-barbecue-beef-282181
roasted beef,7992,Heart Healthy Beef Stew,https://www.food.com/recipe/heart-healthy-beef-stew-291061
roasted beef,21192,Tito's Tacos Meat Sauce (Copycat),https://www.food.com/recipe/titos-tacos-meat-sauce-copycat-442028
roasted beef,11990,Sweet and Sour Beef,https://www.food.com/recipe/sweet-and-sour-beef-327577
roasted beef,9718,Tiny Pasta in Broth,https://www.food.com/recipe/tiny-pasta-in-broth-371301
roasted beef,26571,Fabulous Beef Stew (Crock Pot),https://www.food.com/recipe/fabulous-beef-stew-crock-pot-251863
roasted beef,6128,Roasted Garlic Smashed Red Potatoes,https://www.food.com/recipe/roasted-garlic-smashed-red-potatoes-167475
roasted beef,30728,Lemon and Onion Marinated Beef,https://www.food.com/recipe/lemon-and-onion-marinated-beef-424282
roasted beef,19671,Yorkshire Pudding,https://www.food.com/recipe/yorkshire-pudding-21445
roasted beef,15917,Browned Potatoes With Roast,https://www.food.com/recipe/browned-potatoes-with-roast-152029
roasted beef,19148,Brisket of Beef,https://www.food.com/recipe/brisket-of-beef-10623
roasted beef,49699,Moose Meat &amp; Sauerkraut,https://www.food.com/recipe/moose-meat-sauerkraut-292949
roasted beef,23024,Crock Pot Roast Beef With Gravy,https://www.food.com/recipe/crock-pot-roast-beef-with-gravy-38385
roasted beef,38116,Barbecued Beef for Sandwiches,https://www.food.com/recipe/barbecued-beef-for-sandwiches-502150
roasted beef,36241,OAMC Freezer to Crockpot Rosemary Pot Roast,https://www.food.com/recipe/oamc-freezer-to-crockpot-rosemary-pot-roast-533472
roasted beef,50818,Fort Stanwick Bubble and Squeak,https://www.food.com/recipe/fort-stanwick-bubble-and-squeak-266426
roasted beef,11810,Country-Style Pot Roast,https://www.food.com/recipe/country-style-pot-roast-361257
roasted beef,51085,Pot-Roasted Beef Dinner,https://www.food.com/recipe/pot-roasted-beef-dinner-260413
roasted beef,17272,Slow-Cooker Pot Roast,https://www.food.com/recipe/slow-cooker-pot-roast-525541
roasted beef,42691,Cal’s Hearty Beef Stew,https://www.food.com/recipe/cal-s-hearty-beef-stew-421167
roasted beef,19892,Curried Mustard Slow Cooker Beef Roast,https://www.food.com/recipe/curried-mustard-slow-cooker-beef-roast-267679
roasted beef,55536,Italian-Style Bread Stuffing,https://www.food.com/recipe/italian-style-bread-stuffing-149457
roasted beef,22831,Slow Cooker Pot Roast (Without Onion Soup Mix),https://www.food.com/recipe/slow-cooker-pot-roast-without-onion-soup-mix-333532
roasted beef,33157,Fiesta Eye of Round Roast,https://www.food.com/recipe/fiesta-eye-of-round-roast-394408
roasted beef,38729,Randy's Most Excellent Eye of Round,https://www.food.com/recipe/randys-most-excellent-eye-of-round-491436
roasted beef,51218,Hearty Beef Vegetable Soup,https://www.food.com/recipe/hearty-beef-vegetable-soup-257841
roasted beef,39345,Mexican Hash,https://www.food.com/recipe/mexican-hash-479740
roasted beef,3989,Roasted Onions,https://www.food.com/recipe/roasted-onions-20087
roasted beef,5108,Mom's Swiss Steak,https://www.food.com/recipe/moms-swiss-steak-47721
roasted beef,55509,Skillet Beef and Beer Stew,https://www.food.com/recipe/skillet-beef-and-beer-stew-150122
roasted beef,2035,Oven-roasted Potatoes,https://www.food.com/recipe/oven-roasted-potatoes-121038
turkey,10574,Herbed Turkey Breast With Orange Sauce - Crock Pot,https://www.food.com/recipe/herbed-turkey-breast-with-orange-sauce-crock-pot-59366
turkey,45248,Stir Fry Turkey with Veggies,https://www.food.com/recipe/stir-fry-turkey-with-veggies-37813
turkey,14848,Deep-Dish Turkey Pot Pie,https://www.food.com/recipe/deep-dish-turkey-pot-pie-147101
turkey,5064,Slow Cooker Turkey and Stuffing,https://www.food.com/recipe/slow-cooker-turkey-and-stuffing-150817
turkey,39941,Turkey Sweet Potato Supper,https://www.food.com/recipe/turkey-sweet-potato-supper-468529
turkey,13807,Hot Turkey Sandwiches,https://www.food.com/recipe/hot-turkey-sandwiches-246378
turkey,21773,Turkey Roll-Ups (Oamc),https://www.food.com/recipe/turkey-roll-ups-oamc-362674
turkey,19674,Turkey  Butter and Lettuce Sandwich,https://www.food.com/recipe/turkey-butter-and-lettuce-sandwich-240402
turkey,21489,Mesquite Grilled Cajun Turkey,https://www.food.com/recipe/mesquite-grilled-cajun-turkey-4648
turkey,39456,Hot Pepper Turkey Marinate,https://www.food.com/recipe/hot-pepper-turkey-marinate-477588
turkey,33676,Cranberry Crock Pot Turkey,https://www.food.com/recipe/cranberry-crock-pot-turkey-103526
turkey,13820,Turkey Manhattan,https://www.food.com/recipe/turkey-manhattan-243845
turkey,53359,Spicy Turkey Shepherd's Pie,https://www.food.com/recipe/spicy-turkey-shepherds-pie-206156
turkey,1853,Rotisserie  Turkey,https://www.food.com/recipe/rotisserie-turkey-295908
turkey,43951,Turkey 911 - Tips and Tricks for Holiday Disasters!,https://www.food.com/recipe/turkey-911-tips-and-tricks-for-holiday-disasters-400106
turkey,37271,Three Bean Turkey Chili,https://www.food.com/recipe/three-bean-turkey-chili-515957
turkey,10095,Summer Turkey Sandwiches,https://www.food.com/recipe/summer-turkey-sandwiches-30944
turkey,51705,Turkey Chili,https://www.food.com/recipe/turkey-chili-246001
turkey,43904,Pineapple-Rum Turkey Kabobs,https://www.food.com/recipe/pineapple-rum-turkey-kabobs-40088
turkey,51627,Healthy Turkey Bacon Melts,https://www.food.com/recipe/healthy-turkey-bacon-melts-248026
turkey,39309,Iranian Haleem,https://www.food.com/recipe/iranian-haleem-480513
turkey,20550,Turkey Brine,https://www.food.com/recipe/turkey-brine-266930
turkey,12680,Easy  Quick  Hot Turkey Sandwiches,https://www.food.com/recipe/easy-quick-hot-turkey-sandwiches-19120
turkey,3436,Turkey and Cabbage Casserole,https://www.food.com/recipe/turkey-and-cabbage-casserole-49517
turkey,17933,Open-Faced Turkey Pot Pie,https://www.food.com/recipe/open-faced-turkey-pot-pie-455241
turkey,9344,Soy Simmered Turkey Legs,https://www.food.com/recipe/soy-simmered-turkey-legs-207226
turkey,30375,Italian Turkey Sandwiches,https://www.food.com/recipe/italian-turkey-sandwiches-74870
turkey,44854,Turkey-Tomato Pita,https://www.food.com/recipe/turkey-tomato-pita-385307
turkey,41512,Turkey Sloppy Joe,https://www.food.com/recipe/turkey-sloppy-joe-439927
turkey,28923,Turkey Stuffed Bell Peppers,https://www.food.com/recipe/turkey-stuffed-bell-peppers-24339
turkey,33021,Grilled Turkey Shish Kabob,https://www.food.com/recipe/grilled-turkey-shish-kabob-7063
turkey,12043,Turkey Chili,https://www.food.com/recipe/turkey-chili-320320
turkey,32081,Hot Roasted Turkey Mountain,https://www.food.com/recipe/hot-roasted-turkey-mountain-157994
turkey,55408,Turkey and Stuffing Casserole,https://www.food.com/recipe/turkey-and-stuffing-casserole-152641
turkey,835,Grilled Turkey Tenderloins,https://www.food.com/recipe/grilled-turkey-tenderloins-257236
turkey,12036,Slim Turkey Sloppy Jose's,https://www.food.com/recipe/slim-turkey-sloppy-joses-321470
turkey,50832,Day After Turkey Biscuit Cups,https://www.food.com/recipe/day-after-turkey-biscuit-cups-266145
turkey,44315,Thai Turkey Lettuce Wraps,https://www.food.com/recipe/thai-turkey-lettuce-wraps-394414
turkey,19612,Turkey Cutlets With Tomato-Caper Sauce,https://www.food.com/recipe/turkey-cutlets-with-tomato-caper-sauce-187288
turkey,32537,Crock Pot Turkey With Stuffing,https://www.food.com/recipe/crock-pot-turkey-with-stuffing-55365
turkey,31321,Tangy Turkey Tenderloins,https://www.food.com/recipe/tangy-turkey-tenderloins-297141
turkey,32798,Barbecued Turkey on a Bun,https://www.food.com/recipe/barbecued-turkey-on-a-bun-953
turkey,9234,Sloppy Jose's,https://www.food.com/recipe/sloppy-joses-238009
turkey,49786,Turkey Chili,https://www.food.com/recipe/turkey-chili-290932
turkey,37583,Turkey Hash,https://www.food.com/recipe/turkey-hash-510850
turkey,18691,Tasty Turkey Pita,https://www.food.com/recipe/tasty-turkey-pita-268885
turkey,51457,Bloody Turkey Medallions,https://www.food.com/recipe/bloody-turkey-medallions-251703
turkey,54253,Spicy Turkey Sausage,https://www.food.com/recipe/spicy-turkey-sausage-183088
turkey,47588,Rich Pan Gravy for Turkey,https://www.food.com/recipe/rich-pan-gravy-for-turkey-334899
turkey,46656,Green Turkey Chili,https://www.food.com/recipe/green-turkey-chili-352350
turkey,47245,Wild Rice and Turkey Soup,https://www.food.com/recipe/wild-rice-and-turkey-soup-341415
turkey,43763,Da Green's Golosh,https://www.food.com/recipe/da-greens-golosh-403369
turkey,56015,Healthy Apple Turkey Breakfast Patties,https://www.food.com/recipe/healthy-apple-turkey-breakfast-patties-134801
turkey,38339,Pilgrim's Pie,https://www.food.com/recipe/pilgrims-pie-49865
turkey,14608,Ww 2 Point Turkey Meatloaves,https://www.food.com/recipe/ww-2-point-turkey-meatloaves-357584
turkey,25428,Cheesy Broccoli Rice &amp; Turkey,https://www.food.com/recipe/cheesy-broccoli-rice-turkey-348119
turkey,24551,Turkey Tenders on the Grill,https://www.food.com/recipe/turkey-tenders-on-the-grill-432829
turkey,13238,Healthy Turkey Bacon Quiche,https://www.food.com/recipe/healthy-turkey-bacon-quiche-248023
turkey,53944,Turkey Stir-Fry Supper,https://www.food.com/recipe/turkey-stir-fry-supper-190992
turkey,39004,Healthy Turkey Veggie Pasta,https://www.food.com/recipe/healthy-turkey-veggie-pasta-486211
turkey,19007,Crock Pot Cranberry Turkey Tenderloin,https://www.food.com/recipe/crock-pot-cranberry-turkey-tenderloin-264708
turkey,22980,Hoisin Smoked Turkey Spirals,https://www.food.com/recipe/hoisin-smoked-turkey-spirals-60419
turkey,27686,Turkey  Swiss and Pear Wraps,https://www.food.com/recipe/turkey-swiss-and-pear-wraps-150500
turkey,34201,Mediterranean Turkey,https://www.food.com/recipe/mediterranean-turkey-62267
turkey,29120,Turkey Tidbits,https://www.food.com/recipe/turkey-tidbits-146009
turkey,49207,Grilled Teriyaki-Orange Turkey Breast,https://www.food.com/recipe/grilled-teriyaki-orange-turkey-breast-302712
turkey,32541,Turkey Paprikash,https://www.food.com/recipe/turkey-paprikash-56912
turkey,50321,Stuffed Turkey Burgers,https://www.food.com/recipe/stuffed-turkey-burgers-278437
turkey,24483,Thanksgiving in a Pan,https://www.food.com/recipe/thanksgiving-in-a-pan-44167
turkey,7077,Chunky Turkey Vegetable Chili (Crock Pot),https://www.food.com/recipe/chunky-turkey-vegetable-chili-crock-pot-255222
turkey,3491,Southern Style Turkey Pot Pie,https://www.food.com/recipe/southern-style-turkey-pot-pie-213261
turkey,30133,Herbed Turkey Breast,https://www.food.com/recipe/herbed-turkey-breast-61696
turkey,23208,Turkey Tenderloins &amp; Apricot Sauce,https://www.food.com/recipe/turkey-tenderloins-apricot-sauce-348392
